text,label
"Sodaraku.. aku minta masukanya dong,pertama kali buka warung dlu di tempat ku cuma aku aja memang warung ku jauh dari rumah,trus sekarang2 ini ada yg ikutan ngewarung juga tempat banget di samping rumah ku,dia ikutan apa yg aku jual juga tapi dia jatuh2'n harga kaya aku jual beras 12 dia jual 11 rbu jadi pelanggan ku pada kabur...jadi skrng2 ini aku cari tambahan lain dg jualan di sekolah jualan makanan selesai jualan aku baru ke warungku...biasanya pendapat kurleb 1 juta paling kecil 500 rbu,skrng paling 50 rbu kadang pernah 20 rbu dari siang sampe malam...
Aku mesti gimana ya sodaraku,mau buka warung di rumah di kampung ku udh banyak bgt warung bahkan keponakan suamiku juga buka warung....klo gak di lanjut aku gak ada pemasukan tambahan buat sehari2.. soalnya penghasilan suamiku gak nentu...",0
Cara merayu suami agar nurut sama isteri gimana y caranya,0
"Tp dia punya keunikan yang justru jadi masalah d dalam rumahtangga kita. Kadang ngerasa iri sama pasangan yang selalu ada dalam masa² membersamai tumbuh kembang anak dalam kondisi apapun. Tiap harinya selain menghabiskan waktu untuk kerja, ibadah dia gak mau tau urusan lain. Intinya kalo udah drumah yang dburu itu tidur. Tidur tidur dan tidur sampe bosen ak ngeliatnya. Jangankan ikut bantu andl urus anak sebentar, sekedar nemenin anak main aja tau² tidur. Anaku cwe tp karena mungkin sifat ayahnya yg cuek jd dia lbih deket sama ak ibunya. Sama ayahnya ga mau.

Namanya anak ga selalu sehat. Anak sakit bukanya ikut bantu urus, dia malah manja segala apa minta diladenin, anak rewel dia ikutan tantrum gara² jam tidurnya keganggu. Lama² dia ngerasa ga nyaman akhirnya dia mutusin suruh LDR an aja ak diantar kerumah. Itu dl kejadian wktu anaku masih usia 1t.

Skrg anakny udah 4t  dan krmn sakit lagi ak ajak dia priksa ke dokter anak. Samsek ga ada respon apapun ak masuk keruangan dokter bareng anak. Suami malah lebih milih dluar nungguin sambil tidur.. Memang nya secapek itu yah kerjaa? 

Padhal kalo dibandingin istri² yang kerja dr rumah itu jauh lebih capek jam kerja nya 24 jam. 

Wajar ga sih tipe suami modelan begitu.. Dia lbih rela kehilangan peran dan kedekatan bersama anaknya drpada kehilangan jam tidurnya.",1
cara merayu istri gi mana ya,0
"Saya seorang Ayah, Barusan saya ngebentak anak saya  (9 Tahun) cuma gegara sepeleh, lalu saya diemin beberapa saat. Gak lama gitu anak saya seolah² gak terjadi apa² Tapi malah saya yang baper sampai sesak dan sedih bercampur penyesalan🥺,..",0
"""ketika seseorang yg kmu cintai sangat meninggalkan mu dan kmu belum bisa melupakan berarti kmu orang yg tak gampang berpindah hati karena nama yg terukir di hati ku"" :)",2
"Assalamualaikum bunda2... Mau curhat dan butuh saran dan pendapat... Baik buruknya komentar akn sy terima dg ikhlas Krn itu buat pertimbangan sy utk melangkah ke depannya... 
Sy janda ank 1... Saat ini sy sudah menikah siri dg seorg laki2 yg sdh beristri tp bukan berarti sy pelakor, sy menikah Ats permintaan istri pertama.. Krn dia sakit dan merasa tdk mampu melakukan kewajiban sbgi istri.. dan bodohnya sy waktu itu sy setuju Krn sy juga tertarik dg suaminya (suamiku) meski semua klg menentang bahkan mengasingkan sy, sy spt menutup mata dan telinga... Sesungguhnya kami rukun damai, istri pertama baik banget dan menganggap sy sbgi adiknya.. tp seiring berjlnnya waktu sy merasakan hukum sosial PD diri sy dan ank sy.. dan sy juga merasa ada suami tp spt gak ada suami... Sy kerja sendiri, apa2 sdri... Suami cm datang dimalam hari dan sll minta jatah.. sy merasa cm jadi pemuas nafsu dia aj... Sy tidak pernah menuntut nafkah Krn sy tau istrinya juga gak pernah diberi nafkah Krn masing2 kami punya usaha warung makan...saat ini sy memohon pd suami dan juga istri pertama utk melepaskan sy... Tp mereka ingin mempertahankan sy.. dan mengajak sy utk menikah secara resmi di KUA asalkan sy tdk ngajak pisah .. tp sy merasa percuma Krn apapun bentuk pernikahan sy predikat sbgi pelakor ttp akan melekat selama sy masih bersama suami sy... Alasan istri pertama mempertahankan sy Krn bagi dia kehadiran sy dlm RT nya membuat RT nya jadi harmonis, suami dah gak main perempuan,  gak marah2 dan gak keluyuran lagi.. sdgkan suami sy pasti lah Krn perasaannya yg sdh  terlanjur dalam kpd sy...
Salahkah jika sy ngotot utk berpisah ??? 
Apapun pendapat bunda2 sy akan terima...",1
"Menurut kalian uang 50rb sehari untuk 5org dewasa(4cwo).. 2-3x mkan sehari cukup ngga dan untuk semua keperluan rmh juga,,seperti gas,beras,minyak,gula,sayur,ikan dll...klo cukup masak ap ya ka,soalny untuk beras aj aq sdh hbs 1,5kg/22rb sehari itu paling minim,,tolong solusi donk..",0
"serius nanya, emang kalo istri memilih jadi irt. dan suami yg cari nafkah. apa di anggap suami berjuang sendirian ya? karna istri ga berkarir, ga berpenghasilan. padahal suami jadi semangat kerja, punya tujuan hidup, bangun tidur dg gagah dan sehat kan berkat makan teratur makanan sehat masakn istri. di layani istri.  Andai ga  ada istri mungkin suami hidup nya hampa. Kerja ga semangat.suami ga pusing urus anak karna istri yg handel dan semua pekerjaan rumah istri yg urus. pola tidur suami teratur juga berkat jasa istri kan, suami sedih yg support dukung hibur itu istri. terus knp org2 bilang kalo istri ga bantu cari duit di sebut beban dan ga mau di ajak berjuang? padahal mau menemani suka duka suami. merawat suami pas sakit, pas ekonomi suami jatuh walau suami dapet duit dikit istri bersyukur ga ngeluh dan ga marah2 itu udah bagus banget lo. 
Secara ga langsung istri bantu suami berjuang dan berproses karna hadir di sisi suami suka dan duka. Melayani nya seumur hidup. Mengabdi taat dan berbakti. Apa semua di ukur dari uang baru di hargai?
Istri juga ikut berjuang. Bertahan dg suami dlm semua ujian rumah tangga. Kenapa cuma wanita karir yg di akui dan di hargai?
Jadi walau istri ga kerja. Harus nya tetap di sebut berjuang bersama dan sama2 capek. Bukan suami aja yg di sebut si paling capekk dan berjuang sendiri an. Kenapa masyarakat malah menyebut seorang istri beban dan numpang hidup kalo minta duit ke suami dan di nafkahi",1
"rasa mau stres bund punya suami yang minta dipijitin terus.....apa2 juga maunya dilayani,sementara saya ada bayi dn ank 3tahun yg butuh pengawasan.",0
"Maaf yah ijin curhat.

Suami gajinya pas2san cukup untuk kebutuhan sehari2.
Cuma kita ada utang yang belum lunas gimana bisa lunas gaji suami pas2san.
Ada nih tetangga ku ungkit mengenai utang2 kami katanya"" kalian menikah udah beberapa tahun sampe udah punya anak,tapi utang2 belum lunas juga,bilang sama suamimu biar kalau ada gajinya itu di kasi buat lunasi utang2 ke orang2""
Aku cuma jawab gini
""Aku gk tahu soal itu Krn suami yg kerja aku ngurus anak,uang yang dia kasi ke saya cuma pas2san,saya pernah bilang kedia sih mengenai utang2 tapi apa yang mau dikasi klo gaji pas2san klo ada uang lebih yah dikasi buat bayar utang""
Katanya lagi
""Kamu tegaskan sama suamimu,kalau ada uang suruh biar kamu yang atur semua untuk bayar utang kan saudaramu kadang bantu kamu,jadi gaji suamimu kamu pake untuk membayar utang dan uang yang dikasi saudara mu kamu gunakan untuk keperluan sehari-hari""

Posisi tetangga sekarang peduli apa gimana sih? Soalnya habis ini nanti dia bakal ceritain ke orang2.katanya begini dan begitu.
Peduli apa suka ngatur yah kayak tahu saja seluk beluk keuangan keluarga ku seperti apa.",0
Usia 1-20 tahun : saat paling bahagia dalam hidup. Usia 21 - 30. Mulai merasakam pahitnya kehidupan. Usia 31 ke atas : survival mode on,0
"abis lahiran SC untuk yg ke 2x nya dan belum 40gari disuruh suami kerja krna dia diliburkan selama 3bulan dan selama itu dia ngelamar kerja, waktu saya udh kerja dia juga kerja , kdng dia minta Hb tp saya slalu nolak , saya bilang ""udah ngk ngasih nafkah nuntut kerja"" , capek bgt hidup sama orang yg ngk ngehargai istri nya,,, tp saya juga ngk mau kalau nasib anak saya kayak saya yg ortunya bercerai",1
Punya anak namanya terinspirasi dari apa bun? Kalo anakku dulu waktu di angkot dengerin lagu rhoma irama 🤣,0
Satu kata #Lelah 🥲🥲🥲🥲🥲,0
"Mau minta solusinya
Klo misalkan keuangan kurang, mending ngomong sama suami apa diem diem pinjam gtu ya. Kalo ngomong saya s 
Segan takut d bilang boros pemasukan 2 juta buat segala gala anak 1. Beli beras d pinta lagi tiap Minggu sama suami buat dikosan meskipun gak banyak tiap ke kosan saya kasih 1 kg . Karna suami pulang seminggu sekali disana ngekos sama temannya. Alhamdulilah saya udh punya rumah",1
"Curhat donk,butuh masukan dan saran.suamiku diam"" selingkuh,berawal dari komen aku curiga dengan dia trus ku tanya katanya cuma tmn,trus ku suruh blokir cewek tu,selang beberapa hari cewek itu chat aku di wa dia GK Terima kalo suamiku blokir dia,trus dia menghina aku merendahkan harga diriku,dia kirim screenshot chat dengan suami.kalo mereka ada hubungan,masa iya saya yg istri di labrak selingkuhan,eh suami malah laporan ke dia kalo dia di suruh aku blokir FB nya,saking emosinya aku GK selera lgi makan,aku pilih mundur suami rengek minta maaf,trus baiknya gimana ya,biar aku tetap GK kepikiran perselingkuhan dia",0
"Apa cuma aku disini wanita yang merokok, wajar gak sih tapi bukan yang tiap hari,, ngeroko cuma kalo lagi pengen banget aja",0
"Aku menikah sama suamiku yang ternyata dia engga terlalu diakui sama orangtuanya, giliran aku dan suamiku lagi repot dan dibantu sama kakek nenek suamiku, mereka bilang aku sebagai istri anaknya gatau diri, bahkan menikah kemarinpun sangat memalukan, dan mereka mengungkit pengeluaran yang tidak seberapa ke anakku, pas anakku mereka bawa sehari, sedangkan ketika aku dan suamiku susah, kakek neneknya, nenekku ibuku gapernah ngungkit masalah uang, ya wajar anak ekonomi belum stabil ya memang harus dibantu, dan aku sama suamikupun tahu diri kok, nanti kalau kita sudah lebih baik pasti kita balas budi. Dan mungkin aku sama suamiku juga bakalan menjauh dari orang orang yang ga support dan lagi pilih kasih ke anak, bahkan tanpa suamiku tahu aku ingin jadi perempuan yang sangat tulus menyayanginya seperti neneknya bahkan lebih ,karena dia sekarang lekas memprioritaskan istrinya ketimbang ibunya yang pilih kasih itu",0
cerita menghalu ternyata enak juga,0
"Assalamualaikum  Bund mau tanya kepala anakku cewek umur 7 tahun knp ya tiba"" benjol di dlm  rambutnya.. Itu benjol biasa atau gimana ya.. Gak merah sama sekali benjolan nya.. Tapi benjol di dlm kulit rambut kepala gtu..",0
"Terkadang terbenak rasa iri kepada para istri di luar sana,yang suaminya serba bisa dan mau kerja apa aja, aku kadang terlalu bodo bukan bucin juga sih,cuma lebih mikirin anak"" ,sering gak di nafkahi,suami juga sering gak kerjanya,kadang aku ngandelin diri sendiri tapi suami ga ada rasa tanggung jawabnya,sedangkan anaku tuh cwe"" , ibartnya jangn mentang"" orangtua ku baik loh terlalu ngandelin namanya suami ya berusaha gtu loh minimal buat diri sndri dan anak""a,kerja bangunan gak bisa,tani ga bisa,ngojeg ga bisa motor,aku sering ngalah kmn"" jalan kaki krna dia ga mau di bonceng sama aku gede gengsi,,orangtuaku sibuk panen ya ga bisa apa"" giliran beras selalu di kirim dari orangtua ku,yerus kadang keluargnya suka ikut capur itu loh yg bikin aku kurang suka udh gitu suamiku nurut aja omongn sodrnya mending milih nyakitin hati isttinya ketimbng sodaranya,yang bikin keselnya lagi kalo ngmg tuh bikin sakit hati mau pisah ko malah alloh nitipin anak lagi ,akunya ngalah lagi,pdhl anak pertma selalu nyaranin suruh pisah krna ga mau mamhnya selalu di sakiti dh cape tenaga cape mental juga,jangan di buly hanya pingin curhat ,krna hidup di lingkungan kelurga suami tuh ngerasa gak punya siapa"" ,curhat di sini",1
"Bund disini ada yng berjualan ngg gimna makin hari makin turun omset nya mana syaa Allah 🥹

Bukanya ngg bersyukur 🥹 buat muter modal Laginya tuh KLO sepi ngga ada",0
"Memaafkan diri, tumbuh lebih hebat lagi, hidup lebih baik lagi, mari berwarna kembali dan mari berbahagia kembali.
SEMANGAT YAA🔥",0
"Ada ada aja sdh tua bau tanah umur sdh hampir 70.  tpu masih ngumpulin    dimedsos . jnda atau bukan . yg pakai clna sama kutang aja      ktanya Hiburan.   tpu dia sendri ktanya tau agama. . ibu ""itu lki"" stres apa gila kawin ya.  padahal sdh 5 atau 6 x. kawin. tpi .  masihhh aja.  apa harus dibawa krmh sakit jiwa",0
Sy cht mntan di fb di tiba2 di blok trs di buka lg itu knp y kira2,0
"Perjalanan jadi ibu memang penuh perjuangan. Dari sakit pinggang, susah tidur, sampai mood yang gampang berubah. Meski melelahkan, tetap ada rasa syukur ☺️",1
"jadi ceritanya suamiku 3 bersaudara, dua laki2 satu perempuan. dan kami hidup di adat minang yg mengatakan jika semua warisan jatuh ke tangan perempuan. 
saya dsini tdk mmpermasalahkan warisan, cuma ibu mertua mengatakan akan mmberikan sebidang tanah kpd kedua anak laki2 nya sedikit dibagi dua, tapi tidak dgn surat nya, tanahnya hanya boleh di gunakan, tpi jgn di jual, knp jgn di jual, krna tanah nenek moyang, dan knp tdk boleh di kasih surat sma anak laki2, takutnya nntik tanahnya jatuh ke anak istri krna itu sdah beda suku. 
sbnrnya saya tdk kbratan dgn adat dmikin krna sdah mnjadi tradisi dsini,, cuman saya melarang suami mengisi tanah yg surat nya bukan atas nama kami, takut kdepannya kita yg nanam org lain yg panen, wlwpun org itu saudara suami sndri.
bgaimna mnurt bunda???",0
"Selamat siang semua 
Bunda2 ada ga yang menjelang jadwal haid tiba2 sakit panas, meriang, mual
Ternyata positif hamil?
Dulu waktu hamil anak pertama aku sakit juga tapi sakitnya seminggu setelah telat haid",0
"Maaf, saya ingin bertanya status masih suami istri di Negara suami tidak pernah kirim uang sudah 2 bulan dan suami tidak pernah hubungi istri padahal WA suami selalu aktif dan keluarganya tidak beri tau keberadaan suami selama Menikah 4 tahun jarak jauh istri tidak tau keseharian suami dan tidak tau keberadaan suami sebagai istri harus bagaimana ? terimakasih yang sudah beri saran Semoga diberi Kesehatan dan diberi rezeki yang berlimpah Aamiin Ya Allah",0
"Dlu sma mntan suami tukang selingkuh tpi setiap punya uang semua di kasih aku dlu,
Sama suami yg sekarang gak selingkuh tpi pelitnya minta ampun dahh😭🤣",0
"Maaf melenceng,disini ada yg profesi nya dagang ngga?? Bulan bulan ini kok dagang turun drastis ya bu ibu bapak2 😌",0
Ada ga sih habis nikah malah ngebatin trs? mental hancur bngt😭😭😭,2
"Asalamu'alaikum

Bund gimna yah
Aku tuhh punya suami tpi dia tuhh 
Selalu gak mau tau & bodo amatan soal ekonomi.
Emg sih dia ngasih uang nafkah tapi gak cukup.
Soalnya dia klo ngasih sebulan kdang 1,5 kadang 2jta
Sedihh bund bnyak pengeluaran 
😭😢
Tpi suami gak mau ngerti.",1
"ya allah rasanya gak tega bgt hrus ngasih asi dicmpur air krna asiku gk bnyk pling 2 pd cuma dpt 60 ml krna tinggal drmh mertua,suami dan aku tinggal dsni gk di izinin kerja dlu sma mertua prnh beli sgm yg kecil trus udh mau hbs tpi kata mertua uang dri mana buat beli sgm krna kbiasaan diksih sgm jdi ketagihan ya allah hrus gmna bnr gk pegang uang dsni tuh",0
"Izin curhat dan tolong kasih saran
Saya ini jahat ga sih sama suami.
Suami pecah ban, mau minjam uang sm aku . Nggak aku kasih. Krna apa. Krna uang itu bukan punya uang ku. Itu uang jualan punya org.. aq ga mau kasih Krna ku tw . Suami itu sering ga balikin uang ku dan kalo d balikin cma separuh. Itu udh sering seperti itu  
Kdg uang belanja d ksih 1 jt untuk sebulan itu juga masih sering di pinjem 4rts.. d balikin cma 2rts. Emang ndak pusing apa ngatur uang segitu buat sebulan.. aq tu malah ga pernah minta2 uang sma dia kalo lg ga ada. Sebisa  aku aja gitu kalo ga ada sayur aku metik  sayur d halaman.. dia juga kalo d akhir bulan ga ada uang lagi . Dia minjam uang ma org itu d pake sendiri. Ga ada tu ksih2 ke istri nya atau pun ksih untuk jajan anak nya. . Yg penting bagi dia itu rokok dan kuota harus ada . . Bener2 capek skali.",1
"q tinggal dirumah orgtuaku. 
sampai sekarang tidak ada tetangga yg menghargai q. tinggal didesa kan pasti banyak tuh. bawang merah. pekerjaan ngupas bawang merah, motong bawang merah. saya sama sekali tidak pernah dipanggil . nama saya.kira kira KLO ada tetangga yg seperti itu ,tetangga gak suka atau takut saya pegang uang atau gmn sih.mb.tolong jgn dibulli.",0
"Istri mn sih yg GK sakit hati klo dcuekin TDK dhargai.kucoba pergi dr rumah udh 4 hari tp apa boro"" mengkwatirkn nanya  dichat jg GK ada .bnr sy JD istri BKN tuk hidup bersama tp butuh buat jd pelayan nya Krn klo butuh tenaga sy baru sy dpanggil .jd sy takut klo mau plg lgi tp klo GK plg sy malu hrs dmertua trs bingung jdi nya",1
"Selamat Pagi Semua.. semoga semua diberi kesehatan melimpah,kelancaran rejeki yang berkah..

Sedikit cerita ..apa yang disini juga pernah mengalami mungkin ..

say punya istri yang tadi nya super agresif dan perhatian.

Tiba2 berubah drastis menjadi super cuek..bisa dibilang mati rasa kepada saya. Sampai akhirnya dia minta pisahan ???

Yang ingin saya tanyakan apakah masih ada rasa cinta dan sayang kepada saya dari dalam hatinya ?? Kalau sudah seperti itu ( mati rasa).
Sebagai tambahan : saya tidak pernah melakukan kdrt mulai pertama menjalin hubungan sampai sekarang.
 
Solusinya bagaimana ya ??? 

Terimakasih.",2
"Orang tua itu nama nya, nyari duit, mau buat siapa lagi,
Kalau bukan buat anak istri, yg kurang ajar itu duit nya di cariin ko susah..sekali nya dapat ko gitu2 aja.. Duit kamu itu mbok yo berubah jangan monoton gitu.. Bantuin tuan mu itu yg rajin yg semangat, biar tuan mu itu bisa ngajak temen2  kamu ikut serta.. Jadi bisa manfaat kamu itu... Bukan hanya buat tuan mu.. Tapi juga buat semesta..yg semangat kamu duit yaa.. 💪💪💪💪",0
"Maaf bunda, disini ada yg masih bertahan didalam rumah tangga yg sudah ternodai perselingkuhan 😭😭 bagaimana caranya biar aku juga bisa",0
"Beli udang di tukang sayur,(dia pasti belanjanya di pasar ya),, beli ukuran setengah kg 40rb,, trus aku nyoba timbang lagi di rmh pake timbangan kue, cuma 450gram, ga ada 500gram (stengah kg)😅.. Pernah juga beli daging sapi 1kg, pas di timbang di rumah cuma 800graman😅.. Berusaha legowo sih cuma kdg gmn gitu😁",0
"Lagi semangatnya kerna diajak oleh teman aku jalan2 ke kota jarak 6 jam,
Dan cuma mengeluarkan uang 500rb.
Kerna selama 6 tahun nikah gak pernah kemana2 diajak suami dan gak pernah tau apa itu kotaa
Eh pas saya ngomong ke suami malah ktya buang2 uang sok bnyakk duittt
Hambarrr rasaa hati sayaa pdhal saya Udha senang bngett",0
"Bun mau curhat nih kenapa ya aku kok pusing setelah bangun tidur rsnya migren bgt pdhl tadi mlm ga begadang tp pagi"" Biasanya aku g pusing ini knp ya pusing bgt udh minum air putih mandi air hangat jg msih pusing",0
Apa orang yg Uda mninggal jika Uda seribu hari apa Uda jdi tanah lagi info,0
"DARURAT Kak, butuh masukan, punya Suami yang lempeng aja gak romantis gak perhatian, tapi sabar, gak banyak nuntut, gak pemarah, gak patriarki, mau bantu masak jaga anak, tapi gak pernah mau diajakin ciuman dan gak pernah minta jatah duluan, HB sebulan jarang banget, atau yang ekspresif, romantis, gampang ngajakin mesra, tapi nuntut kita harus masak, urus rumah, jaga anak, dan sedikit protektif karena sayang. Tolong jawab Bun, Bapak-bapak jangan berpendapat dulu. Thanks",0
"D tuhun 2019 saya bercerai dg suami saya. Dia ninggalin anak saya dan suami saya karena wanita lain. Sblm benr2 pisah saya dulu sering kena KDRT tpi sya masih pertahankn rumah tngga saya, demi anak saya, bhkan pas dia ketahuan selingkuh saya masih terima. Tpi akhirnya mantn suami saya pergi ninggalin saya. Dan di thun 2020 dia nikah sama selingkuhan ny itu. Dari  thun 2019 mantan suami sepeser pun gak ada ngirm uang untuk anak nya, untuk ngurus surat cerai dia juga gak ada bantu sama sekali. Tiba2 sbln lalu dia wa, saya pikir ada niat baik sama anak nya, tpi saya salah trnyta dia mau mintk d urus surt pindah dia, saya gk mau bantu. Istri baru mntn suami aku seorng janda punya anak 1, sekrng ini wanita itu hamil dari mantn suami saya. Saya kok merasa sakit hati ya bun, bukan saya masih sayang tpi mengint anak saya, yg d tinggl bapak nya, dn saat ini harus jauh dari ibu nya, karena harus krja demi kehidupan anak saya, smntara merka bhgia dg kehidupan nya. Tolong bagaimana saya harus bisa legowo untk menrma semua nya, dan benr2 ikllas atas apa yg telah merka lakukan ke kami. Kadng2 d tmpt kerja tiba2 nangis karena kayak udah trlalu cpk untk ngdepi semua nya. Bagi saran nya bun",1
"mau sedikit curhat bun ,ada yang sama gak 
susah banget cari kontrakan di jakarta ,
 aku pengen banget tinggal di kontrakan yang 2 petak atau 3 petak gitu ,
 tapi di sini susah banget bun 
rata rata satu petak 
,aku juga ngontrak satu petak 1 juta bun sudah sama listrik tapi gitu mau punya kulkas tv susah karna listrik masih nyatu sama yang punya.
   ada kontrakan yang murah listrik sendiri tapi 
lingkungannya kumuh sama 
suka banjir kalo hujan sehari aja ,
  aku ngontrak di daerah grogol jakarta barat bun.
  Kadang ada bun yang 3 petak tapi bayarnya tahunan satu tahu 25 juta ,
Tapi cepet banget ke isi nya ,
 Selalu full.",0
"Tolong kasih saran dan masukan nya bunda2.
Jadi begini dulu pas mau nikahan adiku,ibuku pinjam bank emok untuk seserahan dan ortuku pinjam ke bank jaminan sertifikat untuk ongkos karna nikah beda provinsi jadi butuh dana banyak.pas seminggu sebelum hari-H uang tersebut tidak ada yang puluhan juta itu raib gak tau di pake apa sama adikuu ini(dalam fikiran gua si Dipake JUDOL/Di pake bantu2 keluarga perempuan karna perempuan nya lebih gak punya dari pada keluar gak,keluargaku sama orang gx punya makanya utang pinjem)
Pas haari itu ortuku cari uang yg begitu banyak untuk nikahan karna dia ngancam2 mau bundir.akhirnya hutang ortuku membludak.eh sekarang dia minta uang lagi 4 juta untuk lahiran bini nya,padahal sudah di bilangin dari sebelum2 nya lahiran nya di tempat kami aja kami urusin.ini malah pulang ke kmapungnya suaminya dobel2 ongkos dan aku marah ke ortuku untuk tidak ikut serta bantu dia lagi kasian ortuku anak laki2 nya selalu nyusahin dan sekarang si anka laki2 nya marah wa pun di blok.salah gak sih saya larang ortuku bantu dia posisi emang gak ada duit kemarin sudah di kirim 1,5 masih aja minta lagi.",0
"Disini ada yang anak 90 an GK 
Kangen pengen maen masa kecil",0
"Bagaimana cara menghargai diri sendiri,sedangkan pasangan maunya dimengerti dan dihargai tapi tidak timbal balik ke kita",0
"Bener2 cape mental cape batin, diuji mental sudah, diuji masalah keturunan, dan sekarang diuji masalah ekonomi, dalam sebulan suami ngasih buat pribadi 200rb itu pun saya pakai buat modal warung kecil2an, buat resiko sehari2 makan jajan seperti token itu dari warung semua, suami kerja hanya bisa bayar setoran bank, pengen kerja ke pabrik suami ngelarang tapi dia nya tidak bisa mencukupi kebutuhan, bener2 sudah melewati batas kesabaran saya 😭",1
KA salah ga saya sedih sebagai menantu awal menikah pihak suami tidak memberi uang sepeserpun karena saya terlanjur malu SM org tua saya ga saya ceritakan Ahir nya mertua say kn abis cair BRI 50 juta dia buat nebusin Gadean kontrakan dia mah saya pinjam.lah berat hati 10 juta jnji d ganti stelah resepsi dan bner aja slesai acara beberapa hari udh d tlpnin minta d ganti saya kewalahan dan baru bisa ganti 6juta stengh dan saya gatau SMA sekali kalo suami saya janji akan bayarin BRI d luar uang yg 10 juta itu sebulan 850 tadinya itu angsuran mertua saya keberatan lah jadi d turunin 550 dan yg pling bikin sedih yg 10 JT ttp kmi lunasin tapi kmi d wjibkan.bantuin.mertua selama 3thun 550 perbulanya 😢sedih bnget tapi suami sy ga ngerti atu saya kena apesnya doang sedangkan mereka tu suami saya kerjanya serabutan tapi ttp ngerongrong uang aja terang terangan kadang minta patungan listrik pdhl saya d atas pake token ga selistrik dn mintanya ga kir kira 350 ga nyamn bnget tinggal SE atap saya harus antar jemput anak nya yg bungsu pulng nganterin harus jagain jualan mertua di depn skolah dan harus angkatin mej jug pulang nya dan bantu jagain bayi ank org yng dia asuh dn bantu beres beres nyapu ngepel lipet baju dn bantuin jagain warung lagi blm.lagi kalo ujan deres harus jemput mertua cowo jalan.kaki.bawain.payung 😥berasa d jadiin babu bnget maaf gpp KA kalo mau ngehujat aku ku cum PNGN ngeluh aja disini,1
"Halooo... Minta tolong ni... Saya kan punya pacar.. Dia baik sih.. Pengertian, tpi minusnya silent treatment, ketika aku marahh ngambek, dianya bukannya membujuk, tapi malah ikutan mendiamkan aku, jadi mau gk mau.. Aku yg nanya duluan..   Jadinya kayak gk ada perdebatan gtu.. Tiba2 aku nanya duluan.. Beres dah masalah.. Kayak gk ada masalah sebelumnya.. 😌😌  mana kalau aku ngancam mau pergi dia jawabnya.. Ya pergi aja kalau itu maumu.. Kek aku merasa dia tidak benar2 sayang sama aku.. Tapi kalau masalah perhatian ya perhatian.. Sering beliin makanann buat aku.. Dia duda anak 1 .. Sumpah mau pergi dr dia.. Sudah kejebak nyaman.. Tapi sikapnya yg bgitu bikin sakit hati..",1
"Aneh ya..
Orang menilai kita dari segi buruknya saja..tp apa dia udah nilai dirinya sendri buruk atau tidak",0
"Punya suami ga main cewe, tapi suka mabok sama temen"" cowonya suka judol stres aku Bun EMG dia kasih nafkah ga pernah dikurangin tapi ga ada waktu sama sekali sama ku Bun udah kaya pengemis aku rasanya ngemis perhatian nya aku tau dia banyak pikiran tapi bukan cerita sama istri malah cerita sama temennya padahal kalo dia kesusahan aku juga yg nolongin dia😭😭",1
"Bun saya mau bertanya..
Saya lahiran SC 2 bulan yg lalu, dan setelah SC masa nifas saya lama..
Dari hari pertama sampe 40 hari itu darah tanpa stop dan mulai sedikit, di 40 sampe 50 itu flek flek saja kadang hari ini ada besoknya ngga, nah pas hari ke 50 sampe 56 darah banyak lagi kaya haid, di hari ke 56 sampe 63  itu flek coklat kadang2 sama ada lendir coklat campur putih campur kuning.
Apa selama 63 hari itu masih masa nifas saya atau memang sudah di barengi sama haid ya?",0
"bun mau curhat pls agak sensitif maaf ya😭🙏🏻

punya suami yang bener bener jarang mandi kalo mau kerja pun cuma cuci muka kdang gosok gigi kdg engga 🥹
mandi pun seminggu sekali, udah sering di bilangin tp ttp susah . 
makanya kadang males ngajak HB padahal ak tipikal yang hyper. jadi nahan2 buat ga ngajak HB karna emng jorok dan bau bun. 
kalao dy blm mandi berhari2 mesti nyentuh2 ak, ak sendiri ttp pasrah terima gt wlpn ak nya ga nyaman krn suami blm mandi nd bau gt. 
tepat malem ini, suami mandi setelah seminggu ga mandi, ak lgsg ngajak HB tp sll di paitin sm jawaban suami, 'ngapain sih beb' (posisi udah mandi, wangi, dandan , pake celana pendek pake tengtop) tanpa pakean dlm cd/bh.

suami malah nolak mentah2 dgn muka GAK MAU 😭 Rasanya sedih powl, aku lgsg ganti baju hapus makeup.",0
